date,tweet_count_[geral]_Bolsonaro,reply_mean_[geral]_Bolsonaro,retweet_mean_[geral]_Bolsonaro,favorite_mean_[geral]_Bolsonaro,nps_mean_[geral]_Bolsonaro,tweet_count_[ciência-e-tecnologia]_Bolsonaro,reply_mean_[ciência-e-tecnologia]_Bolsonaro,retweet_mean_[ciência-e-tecnologia]_Bolsonaro,favorite_mean_[ciência-e-tecnologia]_Bolsonaro,nps_mean_[ciência-e-tecnologia]_Bolsonaro,tweet_count_[saúde]_Bolsonaro,reply_mean_[saúde]_Bolsonaro,retweet_mean_[saúde]_Bolsonaro,favorite_mean_[saúde]_Bolsonaro,nps_mean_[saúde]_Bolsonaro,tweet_count_[eleições]_Bolsonaro,reply_mean_[eleições]_Bolsonaro,retweet_mean_[eleições]_Bolsonaro,favorite_mean_[eleições]_Bolsonaro,nps_mean_[eleições]_Bolsonaro,tweet_count_[segurança-e-direitos-humanos]_Bolsonaro,reply_mean_[segurança-e-direitos-humanos]_Bolsonaro,retweet_mean_[segurança-e-direitos-humanos]_Bolsonaro,favorite_mean_[segurança-e-direitos-humanos]_Bolsonaro,nps_mean_[segurança-e-direitos-humanos]_Bolsonaro,tweet_count_[costumes]_Bolsonaro,reply_mean_[costumes]_Bolsonaro,retweet_mean_[costumes]_Bolsonaro,favorite_mean_[costumes]_Bolsonaro,nps_mean_[costumes]_Bolsonaro,tweet_count_[economia]_Bolsonaro,reply_mean_[economia]_Bolsonaro,retweet_mean_[economia]_Bolsonaro,favorite_mean_[economia]_Bolsonaro,nps_mean_[economia]_Bolsonaro,tweet_count_[política-externa]_Bolsonaro,reply_mean_[política-externa]_Bolsonaro,retweet_mean_[política-externa]_Bolsonaro,favorite_mean_[política-externa]_Bolsonaro,nps_mean_[política-externa]_Bolsonaro,tweet_count_[meio-ambiente-e-agricultura]_Bolsonaro,reply_mean_[meio-ambiente-e-agricultura]_Bolsonaro,retweet_mean_[meio-ambiente-e-agricultura]_Bolsonaro,favorite_mean_[meio-ambiente-e-agricultura]_Bolsonaro,nps_mean_[meio-ambiente-e-agricultura]_Bolsonaro,tweet_count_[educação]_Bolsonaro,reply_mean_[educação]_Bolsonaro,retweet_mean_[educação]_Bolsonaro,favorite_mean_[educação]_Bolsonaro,nps_mean_[educação]_Bolsonaro,tweet_count_[outros]_Bolsonaro,reply_mean_[outros]_Bolsonaro,retweet_mean_[outros]_Bolsonaro,favorite_mean_[outros]_Bolsonaro,nps_mean_[outros]_Bolsonaro,tweet_count_[justiça]_Bolsonaro,reply_mean_[justiça]_Bolsonaro,retweet_mean_[justiça]_Bolsonaro,favorite_mean_[justiça]_Bolsonaro,nps_mean_[justiça]_Bolsonaro,tweet_count_[geral]_Lula,reply_mean_[geral]_Lula,retweet_mean_[geral]_Lula,favorite_mean_[geral]_Lula,nps_mean_[geral]_Lula,tweet_count_[ciência-e-tecnologia]_Lula,reply_mean_[ciência-e-tecnologia]_Lula,retweet_mean_[ciência-e-tecnologia]_Lula,favorite_mean_[ciência-e-tecnologia]_Lula,nps_mean_[ciência-e-tecnologia]_Lula,tweet_count_[saúde]_Lula,reply_mean_[saúde]_Lula,retweet_mean_[saúde]_Lula,favorite_mean_[saúde]_Lula,nps_mean_[saúde]_Lula,tweet_count_[eleições]_Lula,reply_mean_[eleições]_Lula,retweet_mean_[eleições]_Lula,favorite_mean_[eleições]_Lula,nps_mean_[eleições]_Lula,tweet_count_[segurança-e-direitos-humanos]_Lula,reply_mean_[segurança-e-direitos-humanos]_Lula,retweet_mean_[segurança-e-direitos-humanos]_Lula,favorite_mean_[segurança-e-direitos-humanos]_Lula,nps_mean_[segurança-e-direitos-humanos]_Lula,tweet_count_[costumes]_Lula,reply_mean_[costumes]_Lula,retweet_mean_[costumes]_Lula,favorite_mean_[costumes]_Lula,nps_mean_[costumes]_Lula,tweet_count_[economia]_Lula,reply_mean_[economia]_Lula,retweet_mean_[economia]_Lula,favorite_mean_[economia]_Lula,nps_mean_[economia]_Lula,tweet_count_[política-externa]_Lula,reply_mean_[política-externa]_Lula,retweet_mean_[política-externa]_Lula,favorite_mean_[política-externa]_Lula,nps_mean_[política-externa]_Lula,tweet_count_[meio-ambiente-e-agricultura]_Lula,reply_mean_[meio-ambiente-e-agricultura]_Lula,retweet_mean_[meio-ambiente-e-agricultura]_Lula,favorite_mean_[meio-ambiente-e-agricultura]_Lula,nps_mean_[meio-ambiente-e-agricultura]_Lula,tweet_count_[educação]_Lula,reply_mean_[educação]_Lula,retweet_mean_[educação]_Lula,favorite_mean_[educação]_Lula,nps_mean_[educação]_Lula,tweet_count_[outros]_Lula,reply_mean_[outros]_Lula,retweet_mean_[outros]_Lula,favorite_mean_[outros]_Lula,nps_mean_[outros]_Lula,tweet_count_[justiça]_Lula,reply_mean_[justiça]_Lula,retweet_mean_[justiça]_Lula,favorite_mean_[justiça]_Lula,nps_mean_[justiça]_Lula
2018-01-11,9.0,1460.0,5581.0,23107.43,53.42,8.0,9.0,1.0,5.0,8.0,0.0,144.0,844.0,4301.0,15.0,2.0,1.0,5.0,1.0,3.0,9.0,8.0,1.0,2.0,7.0,7.0,1.0,7.0,1.0,7.0,1.0,4.0,3.0,6.0,7.0,6.0,3.0,4.0,1.0,7.0,3.0,3.0,3.0,6.0,6.0,6.0,7.0,6.0,0.0,7.0,5.0,1.0,9.0,9.0,7.0,1.0,5.0,0.0,0.0,5.0,10.0,359.0,1231.0,5529.0,17.740000000000002,2.0,7.0,8.0,0.0,8.0,0.0,1.0,5.0,5.0,7.0,4.0,0.0,3.0,2.0,2.0,3.0,9.0,4.0,9.0,6.0,9.0,8.0,1.0,7.0,2.0,1.0,7.0,5.0,0.0,0.0,5.0,3.0,9.0,1.0,2.0,8.0,4.0,6.0,9.0,1.0,0.0,9.0,6.0,5.0,5.0,7.0,4.0,4.0,0.0,7.0,7.0,9.0,2.0,8.0,4.0
2018-01-12,10.0,1515.43,5213.43,19396.86,61.49,2.0,8.0,3.0,1.0,6.0,4.0,198.0,635.0,3920.0,20.0,6.0,139.0,763.5,3105.0,24.34,6.0,7.0,2.0,3.0,3.0,4.0,64.0,310.0,1901.0,35.36,7.0,1.0,1.0,5.0,8.0,6.0,2.0,3.0,4.0,3.0,3.0,7.0,2.0,9.0,8.0,2.0,1.0,6.0,2.0,4.0,4.0,5.0,4.0,7.0,1.0,8.0,8.0,6.0,9.0,2.0,8.0,400.0,1250.0,5694.0,11.66,2.0,8.0,5.0,8.0,0.0,8.0,0.0,7.0,2.0,7.0,5.0,6.0,8.0,9.0,4.0,8.0,5.0,0.0,8.0,6.0,4.0,3.0,4.0,6.0,9.0,2.0,2.0,1.0,8.0,4.0,1.0,4.0,9.0,7.0,2.0,1.0,7.0,1.0,3.0,6.0,3.0,4.0,9.0,4.0,0.0,9.0,8.0,5.0,3.0,1.0,3.0,2.0,3.0,9.0,9.0
2018-01-13,23.0,1771.78,3730.67,19472.22,54.85,4.0,7.0,9.0,0.0,4.0,2.0,187.0,992.0,2383.0,9.0,0.0,9.0,4.0,2.0,6.0,0.0,2.0,5.0,3.0,8.0,5.0,4.0,8.0,1.0,1.0,3.0,103.5,525.5,2072.5,23.97,7.0,28.0,218.0,450.0,40.38,2.0,7.0,9.0,3.0,7.0,2.0,7.0,0.0,3.0,3.0,4.0,1.0,3.0,4.0,5.0,2.0,8.0,4.0,4.0,8.0,15.0,416.0,485.0,2143.0,22.0,6.0,5.0,1.0,5.0,7.0,0.0,7.0,7.0,3.0,6.0,0.0,4.0,4.0,4.0,0.0,4.0,4.0,5.0,0.0,0.0,4.0,8.0,7.0,4.0,0.0,4.0,2.0,1.0,7.0,7.0,2.0,4.0,5.0,3.0,1.0,3.0,0.0,4.0,0.0,9.0,1.0,0.0,1.0,5.0,1.0,7.0,6.0,5.0,5.0,4.0,3.0,6.0,1.0,4.0,9.0
2018-01-14,21.0,1601.25,5046.83,13581.17,52.95,2.0,6.0,2.0,8.0,3.0,2.0,583.0,2932.0,12006.0,40.79,1.0,8.0,5.0,7.0,6.0,4.0,9.0,5.0,7.0,7.0,9.0,6.0,8.0,5.0,3.0,2.0,46.0,323.0,1627.0,51.2,1.0,1.0,7.0,0.0,0.0,6.0,2.0,1.0,7.0,8.0,2.0,2.0,7.0,6.0,6.0,3.0,0.0,6.0,4.0,7.0,0.0,1.0,4.0,5.0,6.0,17.0,364.0,636.0,3147.0,31.0,0.0,3.0,9.0,4.0,4.0,8.0,0.0,4.0,3.0,3.0,3.0,6.0,4.0,2.0,9.0,1.0,0.0,0.0,0.0,7.0,1.0,7.0,9.0,1.0,0.0,8.0,1.0,8.0,0.0,2.0,3.0,4.0,2.0,7.0,0.0,8.0,6.0,8.0,8.0,9.0,5.0,9.0,2.0,6.0,1.0,1.0,0.0,6.0,7.0,9.0,3.0,2.0,1.0,1.0,6.0
2018-01-15,19.0,1461.75,3116.25,20875.0,45.65,5.0,4.0,2.0,8.0,0.0,11.0,96.0,1224.0,4353.0,48.21,2.0,2.0,7.0,7.0,0.0,6.0,8.0,0.0,9.0,3.0,4.0,3.0,2.0,4.0,2.0,4.0,2.0,0.0,5.0,2.0,9.0,8.0,2.0,4.0,1.0,0.0,5.0,2.0,3.0,5.0,2.0,2.0,8.0,1.0,4.0,6.0,0.0,7.0,4.0,8.0,5.0,1.0,2.0,2.0,3.0,16.0,566.5,933.0,5000.5,24.02,8.0,6.0,8.0,5.0,1.0,1.0,2.0,9.0,7.0,9.0,1.0,4.0,6.0,6.0,9.0,0.0,1.0,6.0,4.0,9.0,0.0,5.0,7.0,6.0,8.0,6.0,1.0,7.0,2.0,8.0,1.0,4.0,9.0,1.0,8.0,3.0,2.0,1.0,7.0,3.0,2.0,8.0,4.0,0.0,0.0,0.0,3.0,1.0,0.0,2.0,10.0,148.0,594.0,904.0,17.34
2018-01-16,22.0,1134.75,4577.38,16191.62,74.9,9.0,0.0,6.0,8.0,4.0,5.0,152.0,566.0,5397.0,10.0,4.0,3.0,4.0,0.0,9.0,4.0,8.0,5.0,2.0,4.0,8.0,3.0,8.0,7.0,2.0,6.0,3.0,0.0,0.0,5.0,6.0,3.0,1.0,4.0,5.0,4.0,4.0,2.0,3.0,2.0,6.0,1.0,2.0,6.0,1.0,4.0,6.0,9.0,6.0,3.0,6.0,2.0,0.0,6.0,2.0,14.0,554.78,1012.44,3128.0,32.85,8.0,4.0,6.0,3.0,4.0,0.0,8.0,5.0,5.0,6.0,4.0,5.0,6.0,4.0,4.0,5.0,9.0,2.0,4.0,7.0,7.0,6.0,7.0,8.0,0.0,1.0,4.0,0.0,7.0,1.0,7.0,3.0,3.0,1.0,4.0,3.0,7.0,4.0,2.0,9.0,6.0,4.0,6.0,4.0,8.0,8.0,5.0,4.0,5.0,6.0,4.0,1.0,3.0,8.0,9.0
2018-01-17,8.0,758.0,3303.0,28764.0,33.0,6.0,7.0,8.0,2.0,6.0,5.0,159.0,555.0,5603.0,24.0,0.0,6.0,4.0,7.0,5.0,4.0,5.0,0.0,7.0,3.0,5.0,0.0,7.0,0.0,4.0,3.0,8.0,6.0,5.0,3.0,4.0,8.0,8.0,4.0,9.0,6.0,1.0,3.0,6.0,8.0,7.0,7.0,2.0,4.0,5.0,6.0,6.0,9.0,4.0,7.0,1.0,0.0,3.0,1.0,5.0,50.0,596.59,1311.61,3735.12,29.48,11.0,165.5,585.5,1848.5,18.91,10.0,79.0,212.6,560.4,15.36,3.0,201.0,708.5,2107.5,16.630000000000003,6.0,80.0,272.5,608.5,20.73,2.0,137.5,408.0,1111.5,15.05,7.0,48.0,125.67,321.33,17.18,1.0,0.0,7.0,0.0,0.0,2.0,3.0,5.0,0.0,4.0,10.0,120.0,429.0,1167.0,20.42,3.0,92.0,343.0,729.0,13.18,5.0,155.5,268.0,543.5,6.0
2018-01-18,17.0,1670.0,4238.5,20920.83,58.44,2.0,0.0,9.0,6.0,8.0,7.0,105.0,809.0,5383.0,17.0,5.0,6.0,1.0,7.0,7.0,7.0,4.0,9.0,7.0,1.0,7.0,5.0,1.0,4.0,4.0,3.0,2.0,6.0,4.0,3.0,4.0,4.0,2.0,9.0,8.0,9.0,7.0,5.0,5.0,1.0,8.0,4.0,5.0,8.0,9.0,9.0,7.0,7.0,0.0,0.0,9.0,1.0,3.0,6.0,0.0,7.0,237.8,634.6,5375.2,25.97,9.0,1.0,4.0,7.0,6.0,0.0,2.0,2.0,4.0,4.0,2.0,3.0,7.0,6.0,2.0,1.0,1.0,7.0,7.0,9.0,5.0,9.0,6.0,6.0,9.0,1.0,1.0,9.0,1.0,3.0,4.0,8.0,4.0,6.0,9.0,8.0,0.0,0.0,5.0,6.0,4.0,8.0,0.0,5.0,9.0,5.0,5.0,5.0,6.0,4.0,5.0,6.0,1.0,4.0,9.0
2018-01-19,7.0,1690.33,5519.67,19046.33,50.16,5.0,7.0,3.0,8.0,1.0,4.0,170.0,545.0,2929.0,18.0,2.0,9.0,3.0,9.0,5.0,8.0,2.0,9.0,9.0,6.0,6.0,3.0,6.0,2.0,6.0,3.0,180.0,973.0,4115.0,31.73,3.0,1.0,3.0,6.0,4.0,4.0,181.0,977.0,4116.0,34.730000000000004,8.0,8.0,2.0,3.0,0.0,1.0,9.0,3.0,6.0,7.0,5.0,6.0,4.0,2.0,3.0,51.0,374.33,1281.85,6351.62,40.0,12.0,80.5,189.25,481.25,11.42,11.0,125.67,444.44,1260.89,12.56,8.0,83.8,110.4,308.0,9.27,3.0,51.0,166.0,442.0,13.29,9.0,51.0,164.0,441.0,12.29,6.0,8.0,7.0,8.0,7.0,9.0,345.0,981.0,1716.0,13.84,10.0,25.0,135.0,302.0,22.62,7.0,0.0,7.0,6.0,7.0,10.0,61.0,155.25,343.5,17.67,11.0,49.0,73.0,186.5,9.8
2018-01-20,7.0,2048.0,3746.0,17343.0,42.18,5.0,6.0,4.0,1.0,8.0,1.0,189.0,876.0,2179.0,20.0,3.0,9.0,9.0,9.0,2.0,9.0,2.0,3.0,3.0,0.0,8.0,3.0,2.0,6.0,0.0,8.0,2.0,4.0,3.0,9.0,3.0,3.0,3.0,5.0,4.0,8.0,1.0,4.0,5.0,4.0,6.0,9.0,5.0,8.0,6.0,4.0,4.0,6.0,8.0,2.0,5.0,4.0,8.0,4.0,4.0,13.0,565.0,1158.0,5315.0,20.75,2.0,7.0,0.0,2.0,0.0,1.0,9.0,4.0,2.0,0.0,6.0,1.0,6.0,6.0,9.0,4.0,4.0,0.0,2.0,6.0,0.0,8.0,1.0,6.0,6.0,3.0,9.0,5.0,7.0,3.0,4.0,3.0,4.0,7.0,2.0,3.0,0.0,6.0,1.0,9.0,2.0,5.0,8.0,8.0,1.0,8.0,8.0,3.0,4.0,5.0,3.0,6.0,5.0,5.0,5.0
2018-01-21,19.0,2081.0,5023.33,27129.67,32.05,1.0,3.0,5.0,8.0,4.0,11.0,166.0,481.0,2370.0,11.0,8.0,1.0,5.0,4.0,6.0,5.0,1.0,1.0,0.0,9.0,2.0,6.0,3.0,7.0,6.0,7.0,4.0,8.0,5.0,8.0,9.0,2.0,4.0,7.0,8.0,5.0,224.0,1011.0,4136.0,31.25,0.0,2.0,9.0,9.0,3.0,7.0,6.0,0.0,9.0,1.0,2.0,5.0,1.0,1.0,0.0,8.0,439.67,810.6700000000001,4582.0,29.62,7.0,8.0,7.0,3.0,9.0,6.0,1.0,3.0,9.0,0.0,5.0,9.0,4.0,3.0,8.0,1.0,8.0,9.0,7.0,1.0,3.0,4.0,0.0,7.0,0.0,4.0,4.0,9.0,0.0,4.0,5.0,8.0,9.0,2.0,4.0,7.0,6.0,0.0,8.0,4.0,5.0,6.0,2.0,0.0,9.0,5.0,3.0,7.0,0.0,1.0,3.0,1.0,9.0,8.0,7.0
2018-01-22,10.0,1774.67,3246.0,33396.0,56.14,4.0,5.0,5.0,3.0,1.0,9.0,395.0,1596.0,9417.0,56.78,2.0,5.0,6.0,5.0,9.0,6.0,6.0,7.0,1.0,0.0,5.0,7.0,0.0,3.0,0.0,9.0,707.0,1742.0,8606.0,21.68,5.0,3.0,4.0,8.0,6.0,7.0,0.0,5.0,1.0,4.0,2.0,9.0,2.0,4.0,2.0,0.0,7.0,6.0,7.0,8.0,9.0,9.0,1.0,2.0,6.0,23.0,441.67,1225.83,4854.5,28.9,2.0,7.0,3.0,7.0,8.0,2.0,6.0,5.0,6.0,4.0,2.0,6.0,9.0,3.0,7.0,3.0,8.0,9.0,8.0,3.0,2.0,9.0,8.0,6.0,1.0,2.0,9.0,1.0,8.0,3.0,8.0,7.0,2.0,0.0,1.0,0.0,7.0,3.0,9.0,2.0,9.0,39.0,89.0,154.0,9.45,6.0,1.0,7.0,7.0,4.0,9.0,0.0,1.0,4.0,2.0
2018-01-23,6.0,1661.0,3343.0,22705.5,55.010000000000005,5.0,8.0,7.0,5.0,3.0,8.0,204.0,1064.0,4186.0,23.0,5.0,1.0,5.0,5.0,3.0,5.0,9.0,4.0,1.0,2.0,0.0,2.0,0.0,0.0,7.0,2.0,30.0,118.0,721.0,42.68,5.0,3.0,3.0,8.0,3.0,6.0,9.0,8.0,8.0,6.0,5.0,158.0,343.0,1932.0,23.34,8.0,7.0,2.0,3.0,0.0,3.0,6.0,6.0,8.0,6.0,45.0,396.18,1020.03,3581.95,48.47,4.0,43.0,255.0,542.0,23.69,11.0,62.6,248.4,652.4,17.65,6.0,57.0,363.5,940.0,30.54,3.0,9.0,5.0,4.0,6.0,6.0,4.0,6.0,3.0,2.0,11.0,74.0,246.0,644.0,18.77,8.0,9.0,6.0,8.0,5.0,9.0,9.0,5.0,5.0,4.0,3.0,48.0,253.0,538.0,27.69,5.0,5.0,5.0,1.0,0.0,7.0,34.0,109.0,306.0,13.97
2018-01-24,10.0,1963.25,7223.5,23788.75,53.010000000000005,1.0,224.0,624.0,3122.0,23.21,1.0,193.0,686.0,6116.0,22.0,9.0,0.0,8.0,7.0,3.0,2.0,3.0,1.0,7.0,5.0,2.0,7.0,5.0,8.0,4.0,4.0,5.0,7.0,8.0,8.0,6.0,2.0,4.0,8.0,3.0,1.0,5.0,0.0,7.0,4.0,8.0,5.0,2.0,5.0,3.0,8.0,7.0,0.0,2.0,8.0,5.0,2.0,0.0,9.0,9.0,56.0,425.46,1205.65,6892.04,42.25,2.0,118.0,988.5,2599.5,39.53,14.0,171.29,761.14,2167.71,19.71,7.0,212.0,915.5,2702.5,17.75,2.0,53.0,271.0,690.0,20.67,3.0,1230.0,2816.0,7989.0,10.84,11.0,306.75,590.75,1560.75,20.19,9.0,9.0,9.0,8.0,3.0,7.0,7.0,3.0,2.0,1.0,5.0,112.0,986.5,2594.5,38.53,9.0,17.0,74.0,325.0,29.88,1.0,182.0,559.0,1333.0,12.72
2018-01-25,15.0,784.0,2998.0,30366.5,53.5,2.0,7.0,2.0,6.0,5.0,4.0,241.0,1216.0,6364.0,48.56,4.0,5.0,2.0,1.0,9.0,6.0,3.0,1.0,6.0,4.0,3.0,8.0,6.0,3.0,2.0,8.0,9.0,9.0,4.0,6.0,9.0,9.0,7.0,7.0,7.0,5.0,8.0,0.0,4.0,9.0,8.0,0.0,1.0,7.0,3.0,7.0,66.0,401.0,2283.0,51.56,9.0,8.0,3.0,8.0,5.0,48.0,498.55,1834.85,7915.88,29.06,9.0,5.0,7.0,9.0,3.0,8.0,392.33,1245.33,2902.5,19.44,11.0,764.67,2346.67,5492.33,18.83,1.0,31.0,134.0,360.0,22.68,9.0,4.0,0.0,1.0,9.0,1.0,1.0,1.0,3.0,5.0,2.0,379.0,724.0,2384.0,12.33,10.0,95.0,337.0,923.0,14.53,1.0,6.0,3.0,6.0,5.0,7.0,143.0,426.0,1297.0,15.24,3.0,5.0,2.0,3.0,0.0
2018-01-26,20.0,1124.0,4559.17,21137.83,37.43,2.0,5.0,6.0,7.0,3.0,6.0,143.0,417.0,4245.0,5.0,2.0,92.0,345.0,1886.0,25.64,2.0,2.0,4.0,1.0,9.0,3.0,5.0,4.0,6.0,1.0,4.0,6.0,3.0,8.0,0.0,8.0,3.0,5.0,1.0,7.0,2.0,0.0,9.0,5.0,1.0,1.0,9.0,5.0,8.0,3.0,4.0,2.0,5.0,2.0,8.0,2.0,5.0,8.0,4.0,7.0,9.0,444.0,1086.8,6254.6,19.32,7.0,5.0,3.0,7.0,7.0,2.0,128.0,610.0,921.0,21.51,7.0,121.0,604.0,921.0,15.51,10.0,170.0,483.0,819.0,16.54,3.0,9.0,5.0,8.0,8.0,9.0,310.0,658.0,1417.0,10.79,7.0,3.0,5.0,9.0,4.0,8.0,9.0,7.0,6.0,7.0,2.0,6.0,7.0,1.0,0.0,2.0,0.0,1.0,5.0,2.0,7.0,3.0,6.0,0.0,0.0
2018-01-27,15.0,1614.33,2711.0,16325.0,57.58,3.0,0.0,9.0,9.0,9.0,11.0,180.0,702.0,4230.0,7.0,8.0,6.0,9.0,2.0,6.0,8.0,7.0,6.0,1.0,0.0,3.0,7.0,8.0,7.0,7.0,1.0,8.0,3.0,4.0,1.0,3.0,7.0,3.0,9.0,1.0,1.0,9.0,2.0,3.0,6.0,1.0,2.0,6.0,1.0,2.0,5.0,5.0,0.0,6.0,4.0,1.0,2.0,2.0,9.0,0.0,6.0,545.0,1382.0,6268.0,26.62,0.0,3.0,7.0,3.0,2.0,6.0,3.0,9.0,9.0,6.0,0.0,8.0,5.0,4.0,7.0,1.0,0.0,6.0,1.0,4.0,1.0,7.0,7.0,5.0,7.0,4.0,190.0,441.0,1204.0,9.62,4.0,5.0,6.0,7.0,3.0,4.0,3.0,6.0,6.0,6.0,6.0,9.0,7.0,5.0,5.0,6.0,8.0,7.0,4.0,0.0,3.0,5.0,3.0,7.0,7.0
2018-01-28,19.0,1190.8,3559.6,28302.2,45.15,5.0,0.0,5.0,0.0,6.0,2.0,97.0,720.0,3753.0,16.0,4.0,2.0,3.0,5.0,2.0,2.0,7.0,7.0,6.0,1.0,3.0,1.0,4.0,4.0,1.0,1.0,4.0,7.0,2.0,9.0,8.0,5.0,7.0,7.0,3.0,5.0,2.0,0.0,0.0,8.0,8.0,0.0,0.0,6.0,0.0,9.0,4.0,5.0,9.0,5.0,0.0,0.0,7.0,3.0,2.0,12.0,398.0,797.0,3888.0,7.0,6.0,2.0,2.0,6.0,0.0,6.0,5.0,1.0,3.0,3.0,4.0,1.0,5.0,2.0,3.0,6.0,7.0,4.0,9.0,2.0,5.0,9.0,5.0,7.0,2.0,5.0,4.0,3.0,7.0,8.0,7.0,9.0,8.0,5.0,7.0,3.0,2.0,7.0,3.0,8.0,8.0,0.0,7.0,4.0,5.0,4.0,0.0,9.0,7.0,1.0,1.0,8.0,9.0,2.0,4.0
2018-01-29,18.0,1825.33,5060.0,29927.67,72.66,9.0,2.0,1.0,8.0,9.0,2.0,149.0,940.0,5281.0,23.0,5.0,6.0,2.0,3.0,3.0,1.0,52.0,384.0,1328.0,43.15,1.0,2.0,7.0,0.0,9.0,1.0,0.0,3.0,5.0,9.0,9.0,6.0,4.0,6.0,5.0,3.0,6.0,4.0,4.0,8.0,0.0,2.0,5.0,4.0,3.0,2.0,0.0,5.0,8.0,4.0,4.0,1.0,2.0,9.0,5.0,9.0,426.0,1217.0,4003.5,14.21,3.0,6.0,5.0,5.0,9.0,3.0,3.0,1.0,6.0,9.0,7.0,214.0,353.0,838.0,7.7,3.0,3.0,2.0,0.0,9.0,6.0,8.0,3.0,0.0,0.0,2.0,5.0,2.0,2.0,4.0,8.0,0.0,2.0,4.0,1.0,3.0,6.0,1.0,1.0,5.0,2.0,1.0,4.0,6.0,2.0,3.0,0.0,0.0,6.0,3.0,1.0,5.0,8.0,6.0,2.0
2018-01-30,17.0,2025.0,3157.0,29822.0,76.4,5.0,8.0,6.0,1.0,1.0,1.0,251.0,2124.0,6909.0,38.4,6.0,9.0,3.0,9.0,1.0,5.0,7.0,6.0,6.0,1.0,1.0,0.0,1.0,2.0,8.0,1.0,6.0,7.0,2.0,0.0,5.0,1.0,9.0,9.0,2.0,2.0,3.0,4.0,9.0,1.0,7.0,1.0,2.0,5.0,2.0,3.0,1.0,5.0,1.0,9.0,6.0,7.0,4.0,7.0,8.0,20.0,564.25,1357.75,4042.0,18.09,0.0,9.0,2.0,1.0,4.0,0.0,0.0,3.0,9.0,6.0,4.0,3.0,2.0,4.0,0.0,6.0,1.0,6.0,0.0,2.0,1.0,4.0,9.0,2.0,2.0,2.0,2.0,1.0,5.0,6.0,5.0,3.0,5.0,9.0,1.0,7.0,5.0,7.0,9.0,3.0,5.0,9.0,8.0,5.0,2.0,7.0,8.0,1.0,9.0,4.0,5.0,4.0,6.0,6.0,2.0
2018-01-31,8.0,889.75,3933.0,27550.75,43.620000000000005,2.0,9.0,4.0,8.0,9.0,0.0,126.0,1098.0,4981.0,13.0,7.0,8.0,5.0,7.0,8.0,5.0,9.0,9.0,9.0,2.0,4.0,3.0,5.0,0.0,5.0,9.0,4.0,2.0,2.0,2.0,5.0,3.0,2.0,4.0,2.0,4.0,8.0,8.0,2.0,6.0,5.0,4.0,6.0,4.0,0.0,7.0,2.0,0.0,7.0,1.0,2.0,2.0,3.0,2.0,7.0,13.0,675.0,1827.33,7152.0,30.61,0.0,6.0,9.0,6.0,2.0,0.0,5.0,5.0,7.0,0.0,2.0,4.0,4.0,5.0,2.0,9.0,3.0,7.0,3.0,9.0,9.0,5.0,5.0,0.0,2.0,3.0,0.0,7.0,0.0,2.0,5.0,3.0,9.0,1.0,7.0,4.0,8.0,8.0,2.0,9.0,4.0,4.0,6.0,2.0,3.0,9.0,7.0,2.0,3.0,9.0,3.0,9.0,0.0,4.0,4.0
2018-02-01,9.0,904.67,4893.67,33005.33,42.45,7.0,6.0,5.0,1.0,4.0,8.0,513.0,1905.0,14274.0,34.29,5.0,3.0,7.0,8.0,0.0,0.0,4.0,2.0,3.0,4.0,0.0,3.0,0.0,4.0,9.0,9.0,9.0,1.0,9.0,2.0,0.0,4.0,3.0,8.0,3.0,1.0,2.0,9.0,8.0,0.0,0.0,3.0,6.0,7.0,3.0,7.0,5.0,7.0,7.0,8.0,0.0,2.0,3.0,0.0,9.0,6.0,606.0,1241.0,7393.0,17.619999999999997,7.0,4.0,8.0,5.0,3.0,1.0,7.0,6.0,5.0,9.0,3.0,3.0,9.0,0.0,2.0,1.0,0.0,0.0,3.0,3.0,6.0,0.0,3.0,7.0,1.0,4.0,2.0,1.0,1.0,6.0,6.0,4.0,6.0,9.0,7.0,8.0,7.0,3.0,6.0,7.0,4.0,4.0,5.0,5.0,6.0,3.0,4.0,1.0,9.0,6.0,7.0,6.0,2.0,8.0,8.0
2018-02-02,11.0,1225.0,4100.5,15587.5,63.57,8.0,4.0,8.0,6.0,2.0,11.0,135.0,893.0,3857.0,14.0,8.0,2.0,2.0,5.0,2.0,3.0,4.0,3.0,0.0,2.0,6.0,5.0,3.0,2.0,7.0,6.0,0.0,3.0,6.0,5.0,7.0,1.0,5.0,6.0,7.0,2.0,4.0,7.0,8.0,4.0,1.0,4.0,5.0,2.0,0.0,3.0,2.0,9.0,2.0,2.0,8.0,1.0,0.0,7.0,4.0,15.0,416.0,1031.0,2258.0,29.0,5.0,8.0,0.0,7.0,1.0,0.0,8.0,4.0,5.0,1.0,4.0,9.0,0.0,4.0,9.0,5.0,4.0,8.0,4.0,0.0,2.0,9.0,7.0,1.0,8.0,6.0,5.0,1.0,0.0,1.0,4.0,7.0,8.0,0.0,0.0,7.0,7.0,5.0,3.0,6.0,0.0,5.0,6.0,9.0,4.0,1.0,2.0,5.0,7.0,8.0,3.0,4.0,2.0,8.0,5.0
